timestamp,symbol,price
2025-11-23T17:41:11.149653+00:00,NVDA,178.94
2025-11-23T17:41:11.149653+00:00,TSLA,391.05
2025-11-23T17:41:16.352567+00:00,MSFT,472.22
2025-11-23T17:41:16.352567+00:00,AAPL,271.49
2025-11-23T17:41:16.352567+00:00,NVDA,178.94
2025-11-23T17:41:16.352567+00:00,TSLA,391.05
2025-11-24T10:44:31.311046+00:00,MSFT,472.22
2025-11-24T10:44:31.311046+00:00,AAPL,271.49
2025-11-24T10:44:31.311046+00:00,NVDA,178.94
2025-11-24T10:44:31.311046+00:00,TSLA,391.05
2025-11-24T10:44:39.977110+00:00,MSFT,472.22
2025-11-24T10:44:39.977110+00:00,AAPL,271.49
2025-11-24T10:44:39.977110+00:00,NVDA,178.94
2025-11-24T10:44:39.977110+00:00,TSLA,391.05
2025-11-24T10:44:45.185248+00:00,MSFT,472.22
2025-11-24T10:44:45.185248+00:00,AAPL,271.49
2025-11-24T10:44:45.185248+00:00,NVDA,178.94
2025-11-24T10:44:45.185248+00:00,TSLA,391.05
2025-11-24T10:44:50.486303+00:00,MSFT,472.22
2025-11-24T10:44:50.486303+00:00,AAPL,271.49
2025-11-24T10:44:50.486303+00:00,NVDA,178.94
2025-11-24T10:44:50.486303+00:00,TSLA,391.05
2025-11-24T10:44:55.852676+00:00,MSFT,472.22
2025-11-24T10:44:55.852676+00:00,AAPL,271.49
2025-11-24T10:44:55.852676+00:00,NVDA,178.94
2025-11-24T10:44:55.852676+00:00,TSLA,391.05
2025-11-24T10:45:01.109825+00:00,MSFT,472.22
2025-11-24T10:45:01.109825+00:00,AAPL,271.49
2025-11-24T10:45:01.109825+00:00,NVDA,178.94
2025-11-24T10:45:01.109825+00:00,TSLA,391.05
2025-11-24T10:45:06.427163+00:00,MSFT,472.22
2025-11-24T10:45:06.427163+00:00,AAPL,271.49
2025-11-24T10:45:06.427163+00:00,NVDA,178.94
2025-11-24T10:45:06.427163+00:00,TSLA,391.05
2025-11-24T10:45:11.692502+00:00,MSFT,472.22
2025-11-24T10:45:11.692502+00:00,AAPL,271.49
2025-11-24T10:45:11.692502+00:00,NVDA,178.94
2025-11-24T10:45:11.692502+00:00,TSLA,391.05
2025-11-24T10:45:17.143872+00:00,MSFT,472.22
2025-11-24T10:45:17.143872+00:00,AAPL,271.49
2025-11-24T10:45:17.143872+00:00,NVDA,178.94
2025-11-24T10:45:17.143872+00:00,TSLA,391.05
2025-11-24T10:45:22.374121+00:00,MSFT,472.22
2025-11-24T10:45:22.374121+00:00,AAPL,271.49
2025-11-24T10:45:22.374121+00:00,NVDA,178.94
2025-11-24T10:45:22.374121+00:00,TSLA,391.05
2025-11-24T10:45:27.752539+00:00,MSFT,472.22
2025-11-24T10:45:27.752539+00:00,AAPL,271.49
2025-11-24T10:45:27.752539+00:00,NVDA,178.94
2025-11-24T10:45:27.752539+00:00,TSLA,391.05
2025-11-24T10:45:33.031529+00:00,MSFT,472.22
2025-11-24T10:45:33.031529+00:00,AAPL,271.49
2025-11-24T10:45:33.031529+00:00,NVDA,178.94
2025-11-24T10:45:33.031529+00:00,TSLA,391.05
2025-11-24T10:45:38.379216+00:00,MSFT,472.22
2025-11-24T10:45:38.379216+00:00,AAPL,271.49
2025-11-24T10:45:38.379216+00:00,NVDA,178.94
2025-11-24T10:45:38.379216+00:00,TSLA,391.05
2025-11-24T10:45:44.093496+00:00,MSFT,472.22
2025-11-24T10:45:44.093496+00:00,AAPL,271.49
2025-11-24T10:45:44.093496+00:00,NVDA,178.94
2025-11-24T10:45:44.093496+00:00,TSLA,391.05
2025-11-24T10:45:49.423839+00:00,MSFT,472.22
2025-11-24T10:45:49.423839+00:00,AAPL,271.49
2025-11-24T10:45:49.423839+00:00,NVDA,178.94
2025-11-24T10:45:49.423839+00:00,TSLA,391.05
2025-11-24T10:45:54.685083+00:00,MSFT,472.22
2025-11-24T10:45:54.685083+00:00,AAPL,271.49
2025-11-24T10:45:54.685083+00:00,NVDA,178.94
2025-11-24T10:45:54.685083+00:00,TSLA,391.05
2025-11-24T10:46:00.083160+00:00,MSFT,472.22
2025-11-24T10:46:00.083160+00:00,AAPL,271.49
2025-11-24T10:46:00.083160+00:00,NVDA,178.94
2025-11-24T10:46:00.083160+00:00,TSLA,391.05
2025-11-24T10:46:05.279624+00:00,MSFT,472.22
2025-11-24T10:46:05.279624+00:00,AAPL,271.49
2025-11-24T10:46:05.279624+00:00,NVDA,178.94
2025-11-24T10:46:05.279624+00:00,TSLA,391.05
2025-11-24T10:46:10.836098+00:00,MSFT,472.22
2025-11-24T10:46:10.836098+00:00,AAPL,271.49
2025-11-24T10:46:10.836098+00:00,NVDA,178.94
2025-11-24T10:46:10.836098+00:00,TSLA,391.05
2025-11-24T14:34:36.593066+00:00,MSFT,474.33
2025-11-24T14:34:36.593066+00:00,AAPL,275.2
2025-11-24T14:34:36.593066+00:00,NVDA,179.71
2025-11-24T14:34:36.593066+00:00,TSLA,408.84
2025-11-24T14:34:42.797457+00:00,MSFT,474.33
2025-11-24T14:34:42.797457+00:00,AAPL,275.2
2025-11-24T14:34:42.797457+00:00,NVDA,179.71
2025-11-24T14:34:42.797457+00:00,TSLA,408.84
